feature,gain,model,fold
px_ret_mean_63,0.0035335161506263417,ridge,6
rng_garman_klass_21,0.0033746863179847666,ridge,6
vol_zscore_21,0.0032510324864394847,ridge,6
aux_fng,0.003215826307284348,ridge,6
vol_log1p_volume,0.003019562952748925,ridge,6
tech_macd_hist_norm,0.0027138507204012403,ridge,6
px_cumret_30,0.0025895505873897253,ridge,6
px_cumret_90,0.0023951559982133453,ridge,6
vol_trades_zscore_21,0.0023419144636499132,ridge,6
tech_macd_signal_norm,0.002232103233404577,ridge,6
rng_intraday,0.0018576337044976746,ridge,6
px_dist_min_63,0.0017117600502240984,ridge,6
tech_macd_line_norm,0.001606371105717107,ridge,6
px_ret_21,0.0015840374660683798,ridge,6
px_ret_mean_21,0.0015840374660683633,ridge,6
px_dist_min_21,1.17898034499191e-05,ridge,6
rng_close_position,0.09581286059855419,ridge,7
px_ret_1,0.06539033214172306,ridge,7
cal_dow_cos,0.0605591218190983,ridge,7
aux_splycur_chg_7,0.04596384823126668,ridge,7
xa_market_ret_lag1,0.03139678589001898,ridge,7
xa_ref_ret_lag1,0.03081221728449021,ridge,7
px_ret_kurt_63,0.029557263636341147,ridge,7
cal_dow_sin,0.029370184283403933,ridge,7
xa_market_dispersion,0.029226469765372052,ridge,7
px_ret_skew_21,0.028661326413403892,ridge,7
cal_moy_sin,0.02683834781013569,ridge,7
vol_log1p_quote_volume,0.024616494539165052,ridge,7
xa_rel_strength_30,0.02387528655095726,ridge,7
xa_ref_ret_lag2,0.022710693652001276,ridge,7
aux_fng,0.02234804030864918,ridge,7
cal_is_weekend,0.021066177911224008,ridge,7
vol_taker_buy_ratio_mean_7,0.020326675710478633,ridge,7
aux_txcnt_z63,0.019865493772842687,ridge,7
xa_market_ret_mean_5,0.01860832585210158,ridge,7
tech_stoch_k_14,0.018256121525738692,ridge,7
rng_cc_parkinson_ratio_21,0.018108530374565182,ridge,7
px_ret_std_63,0.016991951966750823,ridge,7
rng_atr_14_norm,0.016170507517306896,ridge,7
rng_garman_klass_5,0.01559323235203052,ridge,7
px_ret_mean_10,0.014657229683976543,ridge,7
px_ret_10,0.014657229683976538,ridge,7
px_cumret_7,0.014601835091476847,ridge,7
xa_corr_ref_90,0.014550317668682271,ridge,7
vol_qv_median_ratio_63,0.01422479689932504,ridge,7
px_ret_skew_63,0.013805902840863254,ridge,7
px_dist_max_63,0.013603018231444832,ridge,7
tech_bb_pos_20,0.01318170430348226,ridge,7
aux_splycur_z63,0.012486821116289596,ridge,7
xa_excess_ret_lag1,0.012416611765525156,ridge,7
xa_rank_ret_lag1,0.011372810279044453,ridge,7
px_ret_3,0.011136420108806937,ridge,7
px_ret_std_21,0.010423309647609708,ridge,7
tech_rsi_14,0.010052146243005359,ridge,7
px_ret_2,0.009660170250303525,ridge,7
px_ret_kurt_21,0.009104084681917084,ridge,7
rng_parkinson_5,0.009103727684431675,ridge,7
vol_taker_buy_ratio,0.007932830283346187,ridge,7
vol_taker_buy_ratio_dev,0.00793283028334618,ridge,7
aux_fng_chg_7,0.007929454398729822,ridge,7
xa_ref_ret_mean_5,0.007572917147538394,ridge,7
aux_txcnt_chg_7,0.007452039240118581,ridge,7
tech_obv_zscore_21,0.007130189004470604,ridge,7
aux_adractcnt_chg_7,0.007063429787513072,ridge,7
xa_rel_strength_7,0.006566586535538662,ridge,7
px_ret_std_10,0.006558887157907385,ridge,7
px_dist_max_21,0.0062760828779606665,ridge,7
px_cumret_90,0.006200558329388672,ridge,7
rng_tr_norm,0.005889817963793364,ridge,7
xa_ref_vol_21,0.00548687169910483,ridge,7
cal_dom_cos,0.005453632826491826,ridge,7
tech_macd_hist_norm,0.005115581877608767,ridge,7
aux_fng_z_63,0.0046875185991828135,ridge,7
tech_stoch_d_14,0.00464154244639299,ridge,7
xa_corr_ref_30,0.004530377884934608,ridge,7
px_ret_5,0.0043511986770135395,ridge,7
px_ret_mean_5,0.004351198677013526,ridge,7
px_ret_std_5,0.003923611039329263,ridge,7
px_ret_mean_21,0.0037218809951211694,ridge,7
px_ret_21,0.0037218809951211672,ridge,7
aux_adractcnt_z63,0.003449023421606481,ridge,7
rng_parkinson_21,0.0033377742998588447,ridge,7
px_cumret_30,0.0031750512887736685,ridge,7
cal_dom_sin,0.002870301986862358,ridge,7
vol_log1p_volume,0.002629739493032045,ridge,7
px_ret_mean_63,0.0023423256191659014,ridge,7
vol_zscore_21,0.0023386308037324226,ridge,7
rng_intraday,0.0020205487932566414,ridge,7
vol_trades_zscore_21,0.001994491925278892,ridge,7
px_dist_min_21,0.0016919696916912388,ridge,7
rng_garman_klass_21,0.0012012713978489628,ridge,7
px_dist_min_63,0.0011557976000626654,ridge,7
cal_moy_cos,0.0009827812982396234,ridge,7
tech_macd_signal_norm,0.00036172093416576525,ridge,7
tech_macd_line_norm,0.00026307117766445083,ridge,7
vol_ret_corr_21,0.00010953260775557008,ridge,7
rng_close_position,0.08799506249112116,ridge,8
px_ret_1,0.056750252601057746,ridge,8
cal_dow_cos,0.0566487139922101,ridge,8
aux_splycur_chg_7,0.0495922782328976,ridge,8
xa_market_dispersion,0.04352881476804417,ridge,8
xa_ref_ret_lag1,0.03817701516141662,ridge,8
xa_rel_strength_30,0.03135521761658593,ridge,8
xa_market_ret_lag1,0.030386318675493327,ridge,8
px_ret_kurt_63,0.02647310985051654,ridge,8
cal_is_weekend,0.025796616935361654,ridge,8
vol_log1p_quote_volume,0.02535312149165563,ridge,8
cal_moy_sin,0.024399262197458377,ridge,8
cal_dow_sin,0.024059644708410544,ridge,8
rng_cc_parkinson_ratio_21,0.023112253261736614,ridge,8
aux_fng,0.022545728963449838,ridge,8
px_ret_skew_21,0.022272412930295395,ridge,8
vol_taker_buy_ratio_mean_7,0.02184108086714522,ridge,8
aux_txcnt_z63,0.021442038669968706,ridge,8
xa_ref_ret_lag2,0.021281890455587062,ridge,8
cal_dom_cos,0.01893147085301115,ridge,8
px_cumret_7,0.018714926651092912,ridge,8
tech_stoch_k_14,0.018554736819857334,ridge,8
rng_garman_klass_5,0.01791122135066559,ridge,8
rng_tr_norm,0.017906474428425804,ridge,8
px_ret_3,0.016525108762203967,ridge,8
xa_market_ret_mean_5,0.015930651543073656,ridge,8
px_ret_2,0.01447940880289747,ridge,8
rng_intraday,0.014317015861182596,ridge,8
px_ret_std_63,0.014176581110557359,ridge,8
px_ret_std_21,0.013874887693059543,ridge,8
tech_bb_pos_20,0.013706923195498993,ridge,8
rng_atr_14_norm,0.01354566686716734,ridge,8
px_ret_mean_10,0.013471517203763805,ridge,8
px_ret_10,0.013471517203763802,ridge,8
aux_splycur_z63,0.013014631404992347,ridge,8
px_ret_skew_63,0.01287472230466522,ridge,8
rng_parkinson_5,0.011256057386631813,ridge,8
vol_qv_median_ratio_63,0.010601798834379086,ridge,8
px_ret_std_5,0.01005408157139828,ridge,8
vol_ret_corr_21,0.010022278402214674,ridge,8
tech_macd_hist_norm,0.008973500391137567,ridge,8
aux_txcnt_chg_7,0.008864767744475548,ridge,8
aux_adractcnt_chg_7,0.008802419902539002,ridge,8
px_dist_max_63,0.008723697923959023,ridge,8
xa_rel_strength_7,0.008718988402830308,ridge,8
px_cumret_90,0.008259834728626935,ridge,8
px_ret_kurt_21,0.008177300517013597,ridge,8
xa_excess_ret_lag1,0.00807213111388345,ridge,8
xa_rank_ret_lag1,0.007297153632880228,ridge,8
tech_rsi_14,0.006501604106970111,ridge,8
aux_fng_chg_7,0.006367885961857853,ridge,8
xa_corr_ref_90,0.0061228590100367835,ridge,8
vol_log1p_volume,0.005595500363198745,ridge,8
px_dist_min_63,0.005015995381165547,ridge,8
aux_adractcnt_z63,0.004996760196941268,ridge,8
vol_taker_buy_ratio,0.004852595319391172,ridge,8
vol_taker_buy_ratio_dev,0.0048525953193911545,ridge,8
px_ret_mean_21,0.00449914243598349,ridge,8
px_ret_21,0.004499142435983482,ridge,8
cal_moy_cos,0.004373887685569992,ridge,8
px_dist_min_21,0.00425866030459113,ridge,8
xa_ref_vol_21,0.004192980778664137,ridge,8
px_ret_mean_63,0.0038358817922347676,ridge,8
tech_obv_zscore_21,0.0032616551234034333,ridge,8
px_ret_std_10,0.0032044661088310375,ridge,8
rng_parkinson_21,0.0031492418782612373,ridge,8
px_ret_5,0.00314310316435411,ridge,8
px_ret_mean_5,0.003143103164354108,ridge,8
px_dist_max_21,0.0024832585029564693,ridge,8
px_cumret_30,0.0023579524884113716,ridge,8
tech_stoch_d_14,0.002156491750059474,ridge,8
tech_macd_line_norm,0.0017519779921804162,ridge,8
tech_macd_signal_norm,0.0013639958527872833,ridge,8
xa_corr_ref_30,0.0012960828211227898,ridge,8
cal_dom_sin,0.0008051076113078637,ridge,8
aux_fng_z_63,0.0006886441031245169,ridge,8
vol_zscore_21,0.0006779247222721816,ridge,8
vol_trades_zscore_21,0.0006420041660773856,ridge,8
xa_ref_ret_mean_5,0.0005787822485614333,ridge,8
rng_garman_klass_21,0.00015927202220133508,ridge,8
rng_close_position,0.08106676170713117,ridge,9
px_ret_1,0.05825342071271258,ridge,9
cal_dow_cos,0.05364958155041117,ridge,9
aux_splycur_chg_7,0.04781198194295835,ridge,9
xa_market_dispersion,0.04340773579537582,ridge,9
cal_is_weekend,0.034106187072375824,ridge,9
xa_ref_ret_lag1,0.03390166508851347,ridge,9
xa_market_ret_lag1,0.033308679277051126,ridge,9
cal_dom_cos,0.032146265199633844,ridge,9
xa_ref_ret_lag2,0.029538322206932928,ridge,9
cal_dow_sin,0.027850905147082647,ridge,9
cal_moy_sin,0.026753181818157855,ridge,9
aux_fng,0.02645365625122434,ridge,9
vol_log1p_quote_volume,0.025059749943158342,ridge,9
px_ret_kurt_63,0.02435365292436684,ridge,9
vol_taker_buy_ratio_mean_7,0.024315733308800585,ridge,9
px_ret_skew_21,0.02341665966464431,ridge,9
xa_rel_strength_30,0.022222281877788262,ridge,9
aux_txcnt_z63,0.02173914699424596,ridge,9
rng_garman_klass_5,0.020726227220347844,ridge,9
rng_cc_parkinson_ratio_21,0.019828194494111107,ridge,9
px_ret_2,0.01774513640270876,ridge,9
xa_rel_strength_7,0.0171208272728751,ridge,9
rng_tr_norm,0.016791975192862876,ridge,9
xa_excess_ret_lag1,0.016112598964411154,ridge,9
tech_stoch_k_14,0.016085531632459044,ridge,9
xa_market_ret_mean_5,0.015556007794514094,ridge,9
aux_splycur_z63,0.015200596223853403,ridge,9
px_ret_std_5,0.014920952822690372,ridge,9
rng_atr_14_norm,0.014333510718333026,ridge,9
px_ret_3,0.013408344193241533,ridge,9
px_ret_skew_63,0.013103239093461424,ridge,9
rng_intraday,0.012788608232868431,ridge,9
rng_parkinson_5,0.01245805137304359,ridge,9
px_cumret_7,0.012258748419492548,ridge,9
aux_adractcnt_chg_7,0.011781800863833895,ridge,9
px_ret_21,0.011406516408712349,ridge,9
px_ret_mean_21,0.011406516408712349,ridge,9
tech_macd_hist_norm,0.011262811061616024,ridge,9
vol_log1p_volume,0.011083530436046431,ridge,9
tech_bb_pos_20,0.01095527100554036,ridge,9
px_dist_min_21,0.010865603728791907,ridge,9
px_ret_mean_63,0.010207793683302609,ridge,9
cal_moy_cos,0.009833392602794637,ridge,9
px_ret_10,0.009740964404976921,ridge,9
px_ret_mean_10,0.00974096440497692,ridge,9
px_ret_std_21,0.009280853530842589,ridge,9
px_ret_std_63,0.009250957889137006,ridge,9
px_cumret_90,0.00909819976373698,ridge,9
aux_txcnt_chg_7,0.008519977381879791,ridge,9
px_ret_kurt_21,0.008480620107817822,ridge,9
xa_ref_vol_21,0.00837521440294338,ridge,9
px_dist_max_63,0.007670247593631644,ridge,9
tech_rsi_14,0.0071740204411667955,ridge,9
px_dist_min_63,0.0069152623504850986,ridge,9
px_cumret_30,0.0060507586150528574,ridge,9
vol_ret_corr_21,0.005204830571719777,ridge,9
xa_rank_ret_lag1,0.004779706868534942,ridge,9
vol_qv_median_ratio_63,0.004416759078481369,ridge,9
cal_dom_sin,0.004062984694922353,ridge,9
aux_fng_chg_7,0.003635174492029977,ridge,9
xa_corr_ref_90,0.003611209610036378,ridge,9
px_dist_max_21,0.0035276313669330038,ridge,9
rng_garman_klass_21,0.0034684967022399938,ridge,9
xa_corr_ref_30,0.003378369605898084,ridge,9
aux_adractcnt_z63,0.003130111189794105,ridge,9
tech_macd_line_norm,0.003017054859982696,ridge,9
vol_taker_buy_ratio_dev,0.0027485821230921414,ridge,9
vol_taker_buy_ratio,0.002748582123092125,ridge,9
tech_obv_zscore_21,0.0024321383995919792,ridge,9
px_ret_mean_5,0.002011990087164296,ridge,9
px_ret_5,0.0020119900871642935,ridge,9
tech_macd_signal_norm,0.001871031862250311,ridge,9
vol_zscore_21,0.0017631692113959986,ridge,9
aux_fng_z_63,0.0017224653218017895,ridge,9
px_ret_std_10,0.0013594933260621359,ridge,9
tech_stoch_d_14,0.001289729250435407,ridge,9
rng_parkinson_21,0.000701730665628001,ridge,9
vol_trades_zscore_21,0.000626956479951192,ridge,9
xa_ref_ret_mean_5,0.0003051796290094761,ridge,9
rng_close_position,0.07121638899294819,ridge,10
px_ret_1,0.05987237384139594,ridge,10
cal_dow_cos,0.047761067202803514,ridge,10
cal_dom_cos,0.04535242137424277,ridge,10
aux_splycur_chg_7,0.0446649135184217,ridge,10
xa_market_dispersion,0.03872884247016975,ridge,10
aux_fng,0.03111505840569464,ridge,10
xa_ref_ret_lag1,0.02976821632945336,ridge,10
aux_txcnt_z63,0.02897511705664772,ridge,10
cal_dow_sin,0.02869712783420576,ridge,10
xa_market_ret_lag1,0.02845984968139092,ridge,10
vol_taker_buy_ratio_mean_7,0.0265057743058799,ridge,10
xa_ref_ret_lag2,0.026468671474520332,ridge,10
px_ret_skew_21,0.025941646402045253,ridge,10
rng_cc_parkinson_ratio_21,0.025791736566588744,ridge,10
cal_is_weekend,0.024712534256343104,ridge,10
rng_garman_klass_5,0.02250313333389859,ridge,10
cal_moy_sin,0.02146877043837394,ridge,10
px_ret_kurt_63,0.020389404452369093,ridge,10
px_ret_skew_63,0.019685685818639553,ridge,10
px_ret_2,0.019615304092589346,ridge,10
vol_log1p_quote_volume,0.01916421320458757,ridge,10
xa_rel_strength_30,0.019052722991750533,ridge,10
xa_rel_strength_7,0.018243701486985477,ridge,10
px_ret_3,0.01693011184963672,ridge,10
aux_splycur_z63,0.01583429841223426,ridge,10
cal_moy_cos,0.015435986755387182,ridge,10
rng_tr_norm,0.015065565737498515,ridge,10
px_ret_21,0.014969127337936728,ridge,10
px_ret_mean_21,0.014969127337936726,ridge,10
rng_atr_14_norm,0.014744336460282214,ridge,10
rng_parkinson_5,0.014629054857439075,ridge,10
px_cumret_30,0.014420460054526827,ridge,10
px_cumret_90,0.014042441940633347,ridge,10
tech_macd_hist_norm,0.013517210954252791,ridge,10
xa_market_ret_mean_5,0.012993134542275728,ridge,10
px_ret_kurt_21,0.01229360030460198,ridge,10
tech_stoch_k_14,0.012236570219791366,ridge,10
px_dist_min_21,0.012145951552139416,ridge,10
rng_intraday,0.01207420910028487,ridge,10
px_ret_mean_63,0.010275743138247922,ridge,10
xa_ref_vol_21,0.01020173685655081,ridge,10
vol_log1p_volume,0.010140383054188384,ridge,10
px_dist_max_21,0.009995574236662783,ridge,10
xa_excess_ret_lag1,0.009891134423022665,ridge,10
px_ret_std_5,0.009618399561149784,ridge,10
tech_macd_line_norm,0.009017124967900083,ridge,10
aux_txcnt_chg_7,0.00897260128541512,ridge,10
vol_ret_corr_21,0.008415634650565986,ridge,10
tech_macd_signal_norm,0.008355959450253607,ridge,10
rng_garman_klass_21,0.008301628337165724,ridge,10
vol_trades_zscore_21,0.007864348950983362,ridge,10
aux_adractcnt_chg_7,0.007154463651473155,ridge,10
px_cumret_7,0.006504650027577541,ridge,10
vol_zscore_21,0.0064528820022105695,ridge,10
tech_bb_pos_20,0.0062270127479762466,ridge,10
px_ret_mean_5,0.005888483043863881,ridge,10
px_ret_5,0.005888483043863876,ridge,10
px_ret_mean_10,0.005761819238378488,ridge,10
px_ret_10,0.005761819238378486,ridge,10
px_ret_std_63,0.005705660921775623,ridge,10
aux_fng_z_63,0.005483738532766448,ridge,10
px_dist_min_63,0.005456573055176793,ridge,10
cal_dom_sin,0.005300567107062218,ridge,10
xa_rank_ret_lag1,0.005201841250308209,ridge,10
rng_parkinson_21,0.005110019697148193,ridge,10
tech_rsi_14,0.004729110145740438,ridge,10
px_dist_max_63,0.004407152957738224,ridge,10
px_ret_std_21,0.0043896385425129004,ridge,10
aux_adractcnt_z63,0.0041576058964994285,ridge,10
xa_ref_ret_mean_5,0.0037098136750794907,ridge,10
vol_qv_median_ratio_63,0.0033966665438362625,ridge,10
px_ret_std_10,0.003309761327722413,ridge,10
aux_fng_chg_7,0.002711781609915691,ridge,10
xa_corr_ref_90,0.0008388244413305723,ridge,10
tech_obv_zscore_21,0.0007849265261326356,ridge,10
xa_corr_ref_30,0.0006596371733114384,ridge,10
tech_stoch_d_14,0.00045644817336591383,ridge,10
vol_taker_buy_ratio_dev,2.9218233915354687e-05,ridge,10
vol_taker_buy_ratio,2.9218233915351407e-05,ridge,10
rng_close_position,0.07400837391010606,ridge,11
cal_dom_cos,0.057761303895945394,ridge,11
px_ret_1,0.05372608790064172,ridge,11
cal_dow_cos,0.048528853943112536,ridge,11
aux_splycur_chg_7,0.046482556306486955,ridge,11
aux_txcnt_z63,0.03362440992368957,ridge,11
px_ret_skew_21,0.03260866670725858,ridge,11
aux_fng,0.03221323075774956,ridge,11
xa_market_dispersion,0.03051824151170917,ridge,11
vol_taker_buy_ratio_mean_7,0.02809096815378404,ridge,11
xa_ref_ret_lag1,0.027109354881254967,ridge,11
rng_cc_parkinson_ratio_21,0.026958981634947362,ridge,11
vol_log1p_quote_volume,0.02515090734355649,ridge,11
xa_market_ret_lag1,0.02477980669664426,ridge,11
cal_is_weekend,0.02457480189468017,ridge,11
xa_ref_ret_lag2,0.022297237266808843,ridge,11
rng_tr_norm,0.0209130016333106,ridge,11
rng_garman_klass_5,0.020868745222851297,ridge,11
cal_moy_sin,0.01929204100598043,ridge,11
xa_rel_strength_7,0.018604879031493812,ridge,11
px_ret_kurt_63,0.018254530726722066,ridge,11
rng_intraday,0.018129156045495604,ridge,11
aux_splycur_z63,0.018007775293093047,ridge,11
px_ret_3,0.01760019341963557,ridge,11
vol_log1p_volume,0.01641930545170022,ridge,11
px_ret_mean_21,0.01605127094615364,ridge,11
px_ret_21,0.01605127094615363,ridge,11
px_ret_skew_63,0.015266591636214022,ridge,11
px_ret_2,0.014851381481766325,ridge,11
xa_rel_strength_30,0.014342637231534762,ridge,11
rng_parkinson_5,0.01389924519625814,ridge,11
px_cumret_30,0.01329267835781232,ridge,11
tech_stoch_k_14,0.012806166975824353,ridge,11
rng_atr_14_norm,0.012415298173483889,ridge,11
cal_dow_sin,0.012361091502377259,ridge,11
tech_macd_hist_norm,0.012160485788449528,ridge,11
cal_moy_cos,0.01130488361163895,ridge,11
rng_garman_klass_21,0.011213839405971265,ridge,11
xa_ref_vol_21,0.010646553890964553,ridge,11
aux_fng_z_63,0.00973463753994094,ridge,11
aux_adractcnt_chg_7,0.009195149907792308,ridge,11
px_ret_kurt_21,0.00901391221982751,ridge,11
px_dist_min_21,0.008686827559796087,ridge,11
xa_market_ret_mean_5,0.008614052938234975,ridge,11
tech_macd_line_norm,0.008536483389228557,ridge,11
px_cumret_90,0.008457702770449738,ridge,11
vol_trades_zscore_21,0.007960018670371893,ridge,11
xa_excess_ret_lag1,0.007939919953109938,ridge,11
rng_parkinson_21,0.007407736167992906,ridge,11
vol_ret_corr_21,0.00737793688610823,ridge,11
px_ret_std_5,0.007281406368796192,ridge,11
px_dist_max_21,0.006946444991493842,ridge,11
tech_macd_signal_norm,0.0066560474774694164,ridge,11
vol_zscore_21,0.006602546507180347,ridge,11
px_ret_mean_5,0.006488617193688773,ridge,11
px_ret_5,0.006488617193688772,ridge,11
aux_txcnt_chg_7,0.006399096182922126,ridge,11
px_ret_mean_10,0.0047614266519935,ridge,11
px_ret_10,0.004761426651993499,ridge,11
cal_dom_sin,0.004191103754348011,ridge,11
px_ret_std_21,0.004102457853849361,ridge,11
tech_bb_pos_20,0.003997521543995771,ridge,11
xa_rank_ret_lag1,0.0038362155423313777,ridge,11
px_ret_mean_63,0.00326330727525455,ridge,11
aux_fng_chg_7,0.003092513847435191,ridge,11
px_cumret_7,0.0027766433852516414,ridge,11
px_dist_min_63,0.002714481458942737,ridge,11
xa_corr_ref_30,0.0024195026033535724,ridge,11
px_ret_std_63,0.0023622808150838737,ridge,11
tech_rsi_14,0.002357954072602686,ridge,11
px_dist_max_63,0.0020931653843120498,ridge,11
vol_qv_median_ratio_63,0.001951048351270067,ridge,11
vol_taker_buy_ratio_dev,0.0010696270091668154,ridge,11
vol_taker_buy_ratio,0.0010696270091667993,ridge,11
xa_ref_ret_mean_5,0.00047780241093945303,ridge,11
tech_stoch_d_14,0.0003861729458494195,ridge,11
xa_corr_ref_90,0.0002622663543474137,ridge,11
aux_adractcnt_z63,0.00023770812682468118,ridge,11
tech_obv_zscore_21,4.9861006920158134e-05,ridge,11
px_ret_std_10,1.2986597179526248e-05,ridge,11
rng_close_position,0.06891334039875313,ridge,12
cal_dom_cos,0.05785758038852909,ridge,12
px_ret_1,0.050241068269233684,ridge,12
aux_splycur_chg_7,0.0463783478229362,ridge,12
cal_dow_cos,0.04061556411203711,ridge,12
px_ret_skew_21,0.034074974684701775,ridge,12
aux_fng,0.032635452678543495,ridge,12
xa_market_dispersion,0.029517281562242474,ridge,12
vol_taker_buy_ratio_mean_7,0.02767179643026935,ridge,12
aux_txcnt_z63,0.026541575210595414,ridge,12
cal_is_weekend,0.02413882721166519,ridge,12
vol_log1p_quote_volume,0.02239318042401178,ridge,12
aux_splycur_z63,0.02205308109090232,ridge,12
xa_ref_ret_lag1,0.021641795022522732,ridge,12
rng_garman_klass_5,0.021382106154480256,ridge,12
px_ret_3,0.02121573766236497,ridge,12
rng_tr_norm,0.020721475690578025,ridge,12
xa_ref_ret_lag2,0.02051258803489852,ridge,12
cal_moy_sin,0.019883420547886662,ridge,12
cal_dow_sin,0.019554249631841606,ridge,12
px_ret_kurt_63,0.019402167846110378,ridge,12
vol_log1p_volume,0.018601291463606447,ridge,12
rng_cc_parkinson_ratio_21,0.018441324975130083,ridge,12
rng_intraday,0.01782069587443414,ridge,12
xa_rel_strength_7,0.0170354410045531,ridge,12
px_ret_2,0.016575541618445468,ridge,12
px_ret_mean_21,0.015201987475848737,ridge,12
px_ret_21,0.015201987475848736,ridge,12
px_ret_skew_63,0.015185687412933656,ridge,12
tech_stoch_k_14,0.014853321138703838,ridge,12
xa_market_ret_lag1,0.014253976842823144,ridge,12
px_ret_std_5,0.014194005485269449,ridge,12
rng_atr_14_norm,0.012684545707769532,ridge,12
px_cumret_30,0.012525646845019844,ridge,12
rng_parkinson_5,0.012510876403147159,ridge,12
xa_ref_vol_21,0.011787801621899246,ridge,12
px_cumret_90,0.011723601652435352,ridge,12
rng_garman_klass_21,0.011458432906002264,ridge,12
px_ret_kurt_21,0.011457767993709664,ridge,12
tech_macd_hist_norm,0.011226151025765319,ridge,12
aux_fng_z_63,0.010836274728643016,ridge,12
px_ret_5,0.01055553125196178,ridge,12
px_ret_mean_5,0.010555531251961773,ridge,12
cal_dom_sin,0.010013699470318575,ridge,12
xa_rel_strength_30,0.00958593005857534,ridge,12
tech_macd_line_norm,0.008514309239373958,ridge,12
vol_zscore_21,0.008413865885517239,ridge,12
cal_moy_cos,0.008297953609702683,ridge,12
aux_fng_chg_7,0.008088969641636039,ridge,12
rng_parkinson_21,0.007989225274709707,ridge,12
tech_macd_signal_norm,0.007281315274484156,ridge,12
vol_ret_corr_21,0.0068639156486596615,ridge,12
aux_txcnt_chg_7,0.006749998811746892,ridge,12
px_dist_min_21,0.006561133102706442,ridge,12
px_dist_max_21,0.005491056055443677,ridge,12
xa_ref_ret_mean_5,0.005481592859461864,ridge,12
aux_adractcnt_chg_7,0.005472702822352405,ridge,12
vol_trades_zscore_21,0.0053430880378358995,ridge,12
xa_market_ret_mean_5,0.005251412133688309,ridge,12
px_dist_min_63,0.00490445232025224,ridge,12
px_ret_mean_63,0.004016680974859919,ridge,12
xa_rank_ret_lag1,0.003768548912732024,ridge,12
px_ret_mean_10,0.003504273091003377,ridge,12
px_ret_10,0.003504273091003373,ridge,12
px_cumret_7,0.0033024529111983308,ridge,12
aux_adractcnt_z63,0.003027114371781287,ridge,12
xa_excess_ret_lag1,0.002935929570305584,ridge,12
vol_qv_median_ratio_63,0.0027833679911363728,ridge,12
tech_stoch_d_14,0.002753266759458887,ridge,12
vol_taker_buy_ratio,0.002622965843539441,ridge,12
vol_taker_buy_ratio_dev,0.002622965843539429,ridge,12
px_dist_max_63,0.0024448692212692084,ridge,12
px_ret_std_63,0.0021665556088164115,ridge,12
xa_corr_ref_30,0.0019262258027693763,ridge,12
px_ret_std_21,0.0013141070440212542,ridge,12
xa_corr_ref_90,0.0009538694016362038,ridge,12
tech_rsi_14,0.0007049669182338939,ridge,12
px_ret_std_10,0.0004896504674698025,ridge,12
tech_obv_zscore_21,0.00048727187481331625,ridge,12
tech_bb_pos_20,0.00022855509440546833,ridge,12
cal_dom_cos,0.06252664186173078,ridge,13
rng_close_position,0.06134754841699786,ridge,13
px_ret_1,0.05077501738535537,ridge,13
aux_splycur_chg_7,0.0406350211436552,ridge,13
cal_dow_cos,0.04045042744728124,ridge,13
aux_fng,0.03867440357203824,ridge,13
px_ret_skew_21,0.03226252056771176,ridge,13
cal_dow_sin,0.029707353837243516,ridge,13
xa_ref_ret_lag2,0.027601448230590988,ridge,13
cal_is_weekend,0.027246223685512216,ridge,13
vol_taker_buy_ratio_mean_7,0.02516937848180676,ridge,13
px_ret_kurt_63,0.0245570608904732,ridge,13
aux_txcnt_z63,0.02415064682046239,ridge,13
xa_market_dispersion,0.02320946316126473,ridge,13
px_ret_kurt_21,0.01972858399702999,ridge,13
rng_tr_norm,0.018978063315686505,ridge,13
px_ret_21,0.018581907950450692,ridge,13
px_ret_mean_21,0.018581907950450692,ridge,13
xa_ref_ret_lag1,0.018504988508237275,ridge,13
rng_garman_klass_5,0.017739050838164933,ridge,13
xa_rel_strength_7,0.01754663212345085,ridge,13
vol_log1p_quote_volume,0.01718245846819364,ridge,13
rng_intraday,0.01695238491623509,ridge,13
tech_macd_hist_norm,0.01662837360281088,ridge,13
rng_atr_14_norm,0.016624773542617988,ridge,13
px_ret_2,0.01640044502895118,ridge,13
xa_market_ret_lag1,0.015714273598528616,ridge,13
px_ret_skew_63,0.01527974713660159,ridge,13
px_dist_max_21,0.014998451647104498,ridge,13
cal_moy_sin,0.014951717720075718,ridge,13
px_cumret_30,0.014849200672437614,ridge,13
px_ret_std_5,0.014015676319631349,ridge,13
px_ret_3,0.013831704197392403,ridge,13
px_cumret_90,0.013694801095228724,ridge,13
vol_log1p_volume,0.01368577345620066,ridge,13
xa_ref_vol_21,0.01257898514248343,ridge,13
tech_stoch_k_14,0.011769816135867101,ridge,13
rng_cc_parkinson_ratio_21,0.010301795426544302,ridge,13
rng_garman_klass_21,0.010291175070390455,ridge,13
rng_parkinson_5,0.009761894450139934,ridge,13
xa_rel_strength_30,0.009696479971546218,ridge,13
tech_macd_line_norm,0.009289648380358666,ridge,13
vol_zscore_21,0.008908809664100877,ridge,13
vol_ret_corr_21,0.008535224687616779,ridge,13
px_ret_mean_5,0.00849695942034569,ridge,13
px_ret_5,0.008496959420345689,ridge,13
vol_trades_zscore_21,0.00849591150318566,ridge,13
aux_fng_chg_7,0.008487867754240465,ridge,13
rng_parkinson_21,0.0072929104229583295,ridge,13
aux_fng_z_63,0.006934406274633812,ridge,13
